Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
04/04/2018 19:30,2.512,4.188,6.247,9.249,81,25.75
04/04/2018 20:00,2.379,3.74,5.851,8.929,81,25.75
04/04/2018 20:30,2.581,4,6.546,8.465,78,25.75
04/04/2018 21:00,2.43,4.45,5.863,9.33,77,25.75
04/04/2018 21:30,2.611,4.138,6.241,8.896,80,25.75
04/04/2018 22:00,2.547,3.79,6.375,8.261,83,25.75
04/04/2018 22:30,2.502,4.45,6.285,9.274,78,25.75
04/04/2018 23:00,2.638,4.71,6.267,9.43,91,25.75
04/04/2018 23:30,2.56,3.843,6.266,8.933,77,25.75
04/05/2018 00:00,2.62,3.85,6.404,8.629,90,25.7
04/05/2018 00:30,2.624,4.17,6.375,8.545,77,25.7
04/05/2018 01:00,2.514,3.8,6.083,8.87,78,25.7
04/05/2018 01:30,2.631,4.3,6.284,8.267,80,25.7
04/05/2018 02:00,2.56,5.6,6.21,7.322,84,25.7
04/05/2018 02:30,2.55,3.54,6.345,8.882,80,25.7
04/05/2018 03:00,2.695,4.13,6.571,8.58,73,25.7
04/05/2018 03:30,2.55,4.026,6.381,10.13,84,25.65
04/05/2018 04:00,2.606,3.97,6.324,8.19,78,25.7
04/05/2018 04:30,2.684,4.32,6.383,8.61,78,25.65
04/05/2018 05:00,2.558,4.88,6.089,9.792,77,25.65
04/05/2018 05:30,2.49,4.37,5.802,9.879,80,25.65
04/05/2018 06:00,2.666,4.27,6.301,9.76,75,25.65
04/05/2018 06:30,2.836,4.59,6.319,9.457,74,25.65
04/05/2018 07:00,2.67,4.36,6.41,10.123,78,25.65
04/05/2018 07:30,2.629,4.965,6.411,9.382,87,25.65
04/05/2018 08:00,2.721,4.59,6.304,9.732,75,25.65
04/05/2018 08:30,2.905,4.502,6.667,8.622,75,25.65
04/05/2018 09:00,2.543,3.999,6.185,9.379,78,25.65
04/05/2018 09:30,2.67,4.16,6.345,8.695,83,25.65
04/05/2018 10:00,2.615,4.224,6.174,9.351,85,25.65
04/05/2018 10:30,2.704,4,6.735,9.359,87,25.65
04/05/2018 11:00,2.604,4.482,6.075,9.686,81,25.65
04/05/2018 11:30,2.65,4.557,6.334,8.9,78,25.65
04/05/2018 12:00,2.745,5.507,6.555,9.293,87,25.65
04/05/2018 12:30,2.581,4.65,6.448,9.335,80,25.65
04/05/2018 13:00,2.411,3.9,6.055,9.179,81,25.7
04/05/2018 13:30,2.477,3.877,6.186,9.299,73,25.7
04/05/2018 14:00,2.568,4.374,6.479,8.558,77,25.7
04/05/2018 14:30,2.492,3.81,6.317,10.22,81,25.7
04/05/2018 15:00,2.399,3.43,5.901,10.101,83,25.7
04/05/2018 15:30,2.669,3.8,6.265,9.24,73,25.7
04/05/2018 16:00,2.67,4.094,6.614,8.246,73,25.7
04/05/2018 16:30,2.692,4.68,6.569,8.944,74,25.7
04/05/2018 17:00,2.508,4.026,6.341,9.15,81,25.7
04/05/2018 17:30,2.924,4.49,6.508,9.576,81,25.7
04/05/2018 18:00,2.824,4.24,6.577,10.124,74,25.65
04/05/2018 18:30,2.785,4.48,6.572,9.332,80,25.7
04/05/2018 19:00,2.705,4.28,6.503,10.085,80,25.7
04/05/2018 19:30,2.678,4.266,6.557,10.068,83,25.65
04/05/2018 20:00,2.701,4.397,6.358,9.34,71,25.65
04/05/2018 20:30,2.69,4.634,6.625,10.211,70,25.65
04/05/2018 21:00,2.703,4.25,6.331,10.089,71,25.65
04/05/2018 21:30,2.644,4.117,6.365,9.212,77,25.65
04/05/2018 22:00,2.548,4.35,5.991,8.89,84,25.65
04/05/2018 22:30,2.478,4.09,6.338,10.176,83,25.65
04/05/2018 23:00,2.929,4.35,6.615,10.146,68,25.65
04/05/2018 23:30,2.592,4.806,6.237,10.308,77,25.65
04/06/2018 00:00,2.757,4.03,6.514,9.918,77,25.6
04/06/2018 00:30,2.77,5.54,6.512,9.199,74,25.6
04/06/2018 01:00,2.542,4.36,6.262,9.722,85,25.6
04/06/2018 01:30,2.56,4.159,6.388,8.953,85,25.6
04/06/2018 02:00,2.673,5.09,6.284,9.45,73,25.6
04/06/2018 02:30,2.731,4.331,6.949,9.776,75,25.6
04/06/2018 03:00,2.593,4.88,6.522,10.206,80,25.6
04/06/2018 03:30,2.615,3.737,6.291,10.225,68,25.6
04/06/2018 04:00,2.55,3.995,6.44,9.43,83,25.6
04/06/2018 04:30,2.655,4.34,6.613,10.672,73,25.6
04/06/2018 05:00,2.648,4.82,6.528,9.014,75,25.55
04/06/2018 05:30,2.768,4.18,6.929,9.394,75,25.6
04/06/2018 06:00,2.848,4.156,6.4,9.421,80,25.55
04/06/2018 06:30,2.773,4.74,6.307,9.626,67,25.55
04/06/2018 07:00,2.84,5.33,6.666,9.37,78,25.55
04/06/2018 07:30,2.538,4.24,6.372,9.773,74,25.55
04/06/2018 08:00,2.617,3.908,6.52,10.262,85,25.55
04/06/2018 08:30,2.612,4.001,6.594,9.059,77,25.6
04/06/2018 09:00,2.779,5.131,6.439,9.664,81,25.55
04/06/2018 09:30,2.655,4.05,6.577,9.517,83,25.6
04/06/2018 10:00,2.692,4.616,6.445,9.57,80,25.6
04/06/2018 10:30,2.6,4.845,6.673,7.926,77,25.6
04/06/2018 11:00,2.497,4.46,6.079,8.808,81,25.6
04/06/2018 11:30,2.491,4.02,6.347,8.641,83,25.6
04/06/2018 12:00,2.643,4.18,6.44,9.828,84,25.6
04/06/2018 12:30,2.773,4.18,6.523,8.862,80,25.65
04/06/2018 13:00,2.603,4.29,6.649,8.715,81,25.65
04/06/2018 13:30,2.385,3.99,6.404,8.452,80,25.65
04/06/2018 14:00,2.4,4.07,6.46,9.363,83,25.65
04/06/2018 14:30,2.319,3.67,6.241,10.255,78,25.65
04/06/2018 15:00,2.362,3.47,6.314,7.886,77,25.65
04/06/2018 15:30,2.241,3.81,6.416,9.309,73,25.65
04/06/2018 16:00,2.319,4.17,6.044,8.231,70,25.65
04/06/2018 16:30,2.352,4.36,6.033,8.885,88,25.6
04/06/2018 17:00,2.312,3.64,6.168,9.214,74,25.6
04/06/2018 17:30,2.176,3.51,6.011,8.429,83,25.65
04/06/2018 18:00,2.272,3.27,6.344,8.923,74,25.6
04/06/2018 18:30,2.205,3.97,6.29,8.925,84,25.6
04/06/2018 19:00,2.218,4.2,6.151,8.886,81,25.6
04/06/2018 19:30,2.388,3.71,6.43,8.74,74,25.6
04/06/2018 20:00,2.375,3.6,6.407,7.847,80,25.6
04/06/2018 20:30,2.405,3.7,6.388,9.688,80,25.6
04/06/2018 21:00,2.249,3.33,6.262,9.205,91,25.6
04/06/2018 21:30,2.367,4.12,6.563,9.24,77,25.55
04/06/2018 22:00,2.388,3.95,6.292,8.597,91,25.55
04/06/2018 22:30,2.235,4.6,5.951,9.339,80,25.55
04/06/2018 23:00,2.236,4.64,6.052,10.75,85,25.55
04/06/2018 23:30,2.327,4.18,6.334,9.787,85,25.55
04/07/2018 00:00,2.518,3.94,6.364,9.642,85,25.5
04/07/2018 00:30,2.393,4.17,6.522,9.491,85,25.55
04/07/2018 01:00,2.239,4.45,6.141,8.818,84,25.5
04/07/2018 01:30,2.323,4.35,6.343,10.262,75,25.5
04/07/2018 02:00,2.064,3.67,6.14,9.422,85,25.5
04/07/2018 02:30,2.32,4.37,6.17,7.507,80,25.5
04/07/2018 03:00,2.31,3.76,6.333,8.177,77,25.5
04/07/2018 03:30,2.122,3.752,5.82,8.948,87,25.5
04/07/2018 04:00,2.246,3.34,6.125,9.769,85,25.5
04/07/2018 04:30,2.387,4.63,5.944,9.268,85,25.5
04/07/2018 05:00,2.244,4.42,6.166,7.93,78,25.5
04/07/2018 05:30,2.355,4.63,6.008,8.53,80,25.45
04/07/2018 06:00,2.459,3.86,6.474,10.518,81,25.45
04/07/2018 06:30,2.488,4.45,6.361,8.802,85,25.45
04/07/2018 07:00,2.513,4.727,6.247,8.629,80,25.5
04/07/2018 07:30,2.41,4.066,6.652,7.886,73,25.5
04/07/2018 08:00,2.511,4.93,6.322,8.568,83,25.5
04/07/2018 08:30,2.477,3.71,6.174,8.584,75,25.45
04/07/2018 09:00,2.263,3.98,5.911,8.386,81,25.45
04/07/2018 09:30,2.322,3.18,6.296,10.139,87,25.45
04/07/2018 10:00,2.346,4.48,6.125,8.545,97,25.45
04/07/2018 10:30,2.365,3.79,6.326,9.732,91,25.5
04/07/2018 11:00,2.379,4.08,6.282,8.591,84,25.5
04/07/2018 11:30,2.406,4.06,6.533,8.531,84,25.5
04/07/2018 12:00,2.193,3.65,6.189,9.298,87,25.55
04/07/2018 12:30,2.259,4.07,5.986,9.793,88,25.55
04/07/2018 13:00,2.185,3.774,6.294,8.9,84,25.55
04/07/2018 13:30,2.314,4.58,6.325,8.18,83,25.55
04/07/2018 14:00,2.164,3.498,6.264,9.651,78,25.6
04/07/2018 14:30,2.262,4.2,5.986,9.399,81,25.55
04/07/2018 15:00,2.117,3.42,6.133,10.481,88,25.55
04/07/2018 15:30,2.128,3.1,6.356,10.247,85,25.55
04/07/2018 16:00,2.153,3.82,6.178,10.171,84,25.55
04/07/2018 16:30,2.439,4.45,6.324,9.349,74,25.55
04/07/2018 17:00,2.315,4.93,6.238,10.184,84,25.55
04/07/2018 17:30,2.351,4.01,6.374,9.859,84,25.55
04/07/2018 18:00,2.289,3.51,6.395,9.367,83,25.55
04/07/2018 18:30,2.092,3.98,6.15,10.663,91,25.5
04/07/2018 19:00,2.185,4.27,6.378,10.316,85,25.55
04/07/2018 19:30,2.25,4.02,6.532,9.061,81,25.55
04/07/2018 20:00,2.348,4.08,6.665,8.981,81,25.55
04/07/2018 20:30,2.262,3.51,6.194,9.649,84,25.5
04/07/2018 21:00,2.153,3.3,5.941,7.866,84,25.5
04/07/2018 21:30,2.208,3.53,6.548,7.886,83,25.5
04/07/2018 22:00,2.13,4.01,6.285,7.821,84,25.5
04/07/2018 22:30,1.981,2.96,6.084,8.427,92,25.5
04/07/2018 23:00,2.165,3.84,6.274,9.311,87,25.5
04/07/2018 23:30,2.155,3.73,6.643,10.649,81,25.5
04/08/2018 00:00,2.14,3.55,6.638,9.96,88,25.5
04/08/2018 00:30,2.047,3.61,6.166,8.332,90,25.5
04/08/2018 01:00,2.124,3.34,6.312,10.33,90,25.5
04/08/2018 01:30,2.202,3.97,6.412,8.523,84,25.5
04/08/2018 02:00,2.102,4.01,6.153,9.768,91,25.5
04/08/2018 02:30,2.164,3.64,6.236,8.274,87,25.45
04/08/2018 03:00,2.022,3.07,5.973,9.031,88,25.45
04/08/2018 03:30,2.125,3.41,6.025,9.25,78,25.45
04/08/2018 04:00,2.109,3.54,6.179,10.801,83,25.45
04/08/2018 04:30,2.031,3.15,6.533,9.124,90,25.45
04/08/2018 05:00,2.004,3.09,6.217,8.772,73,25.45
04/08/2018 05:30,2.003,3.28,6.279,9.609,84,25.45
04/08/2018 06:00,1.887,3.14,6.206,9.756,78,25.45
04/08/2018 06:30,1.953,2.92,6.355,8.542,83,25.45
04/08/2018 07:00,1.923,3.14,6.525,8.512,75,25.45
04/08/2018 07:30,1.87,2.87,6.242,8.898,83,25.45
04/08/2018 08:00,1.966,3.1,6.157,8.538,75,25.45
04/08/2018 08:30,1.966,3.66,6.203,10.242,75,25.45
04/08/2018 09:00,1.903,3.18,6.247,8.795,70,25.45
04/08/2018 09:30,2.003,3,6.329,9.819,75,25.5
04/08/2018 10:00,2.036,3.22,6.436,10.242,75,25.5
04/08/2018 10:30,1.934,3.58,6.46,9.342,81,25.55
04/08/2018 11:00,1.987,3.2,6.588,10.248,75,25.55
04/08/2018 11:30,2.045,3.41,6.618,9.762,78,25.55
04/08/2018 12:00,1.836,3.69,6.425,9.404,77,25.6
04/08/2018 12:30,1.84,3.14,6.701,9.236,80,25.6
04/08/2018 13:00,1.865,3.19,6.389,9.844,75,25.55
04/08/2018 13:30,1.84,2.94,6.603,9.27,85,25.55
04/08/2018 14:00,1.782,3,6.556,9.591,75,25.55
04/08/2018 14:30,1.698,2.61,5.871,9.767,81,25.55
04/08/2018 15:00,1.613,2.78,5.709,9.66,88,25.55
04/08/2018 15:30,1.822,2.92,6.378,8.844,95,25.6
04/08/2018 16:00,1.623,2.36,6.253,10.732,77,25.55
04/08/2018 16:30,1.823,2.64,6.5,9.213,77,25.6
04/08/2018 17:00,1.581,2.59,5.938,9.802,81,25.55
04/08/2018 17:30,1.668,2.54,5.979,9.859,85,25.55
04/08/2018 18:00,1.682,2.95,5.698,9.302,78,25.5
04/08/2018 18:30,1.73,2.71,6.282,8.95,83,25.5
04/08/2018 19:00,1.636,2.58,6.014,8.152,80,25.5
04/08/2018 19:30,1.59,2.72,5.938,10.225,78,25.5
04/08/2018 20:00,1.634,2.55,5.962,9.229,85,25.5
04/08/2018 20:30,1.573,2.34,5.894,9.294,84,25.5
04/08/2018 21:00,1.535,2.79,5.605,8.804,88,25.5
04/08/2018 21:30,1.692,2.83,6.408,8.292,85,25.45
04/08/2018 22:00,1.561,2.76,5.974,8.268,80,25.45
04/08/2018 22:30,1.651,2.69,6.433,8.94,81,25.45
04/08/2018 23:00,1.573,2.51,5.871,9.266,83,25.45
04/08/2018 23:30,1.545,2.75,5.697,8.495,74,25.45
04/09/2018 00:00,1.619,3.13,5.614,8.896,88,25.45
04/09/2018 00:30,1.608,2.54,5.688,7.015,85,25.4
04/09/2018 01:00,1.63,2.65,5.648,8.506,85,25.4
04/09/2018 01:30,1.629,2.57,5.713,7.548,80,25.4
04/09/2018 02:00,1.604,2.49,5.813,8.275,98,25.4
04/09/2018 02:30,1.563,2.49,5.776,8.466,85,25.4
04/09/2018 03:00,1.57,2.65,5.737,8.919,85,25.4
04/09/2018 03:30,1.529,2.6,5.622,8.287,90,25.4
04/09/2018 04:00,1.602,2.4,6.128,8.368,84,25.4
04/09/2018 04:30,1.507,2.18,6.119,7.898,91,25.4
04/09/2018 05:00,1.456,2.64,5.924,8.84,84,25.35
04/09/2018 05:30,1.51,2.92,5.844,10.278,87,25.4
04/09/2018 06:00,1.494,2.51,5.906,8.171,88,25.35
04/09/2018 06:30,1.524,2.39,6.047,8.332,81,25.4
04/09/2018 07:00,1.525,2.22,5.873,8.253,80,25.35
04/09/2018 07:30,1.339,2.14,5.498,8.168,85,25.35
04/09/2018 08:00,1.457,2.51,5.747,8.868,85,25.35
04/09/2018 08:30,1.502,2.1,5.917,7.565,75,25.4
04/09/2018 09:00,1.441,2.46,5.85,7.863,77,25.4
04/09/2018 09:30,1.407,2.08,5.935,8.184,81,25.4
04/09/2018 10:00,1.541,2.57,6.377,8.173,80,25.45
04/09/2018 10:30,1.522,3.01,6.029,8.178,77,25.5
04/09/2018 11:00,1.397,2.23,5.986,10.048,73,25.55
04/09/2018 11:30,1.512,2.78,6.174,8.222,75,25.6
04/09/2018 12:00,1.622,2.83,6.562,8.451,71,25.7
04/09/2018 12:30,1.454,2.55,6.139,8.888,77,25.8
04/09/2018 13:00,1.442,2.09,6.149,9.739,85,25.85
04/09/2018 13:30,1.484,2.54,6.601,8.43,85,25.85
04/09/2018 14:00,1.426,2.24,6.415,7.795,75,25.85
04/09/2018 14:30,1.388,2.31,6.44,8.179,81,25.85
04/09/2018 15:00,1.404,2.32,6.268,7.77,88,25.85
04/09/2018 15:30,1.448,2.26,6.592,8.046,83,25.85
04/09/2018 16:00,1.38,2.21,6.526,8.812,99,25.85
04/09/2018 16:30,1.411,2.7,6.71,10.123,91,25.8
04/09/2018 17:00,1.364,2.11,6.544,8.461,91,25.8
04/09/2018 17:30,1.264,2.38,6.428,8.501,83,25.75
04/09/2018 18:00,1.369,2.68,6.454,8.547,83,25.7
04/09/2018 18:30,1.319,2.03,6.645,8.191,95,25.65
04/09/2018 19:00,1.349,2.3,6.716,8.576,88,25.65
04/09/2018 19:30,1.339,2.07,6.817,9.015,90,25.65
04/09/2018 20:00,1.336,2.43,6.917,10.179,88,25.6
04/09/2018 20:30,1.343,2.38,6.771,8.266,85,25.6
04/09/2018 21:00,1.339,2.21,7.146,9.712,85,25.6
04/09/2018 21:30,1.28,1.94,6.804,8.131,78,25.6
04/09/2018 22:00,1.334,2.04,6.982,8.219,90,25.6
04/09/2018 22:30,1.274,2.15,6.782,8.927,81,25.55
04/09/2018 23:00,1.377,2.13,7.042,7.879,90,25.55
04/09/2018 23:30,1.269,2.29,6.538,10.14,85,25.55
04/10/2018 00:00,1.25,2.16,6.95,7.936,92,25.5
04/10/2018 00:30,1.306,2.25,7.106,9.319,98,25.5
04/10/2018 01:00,1.331,2.41,6.93,8.819,102,25.5
04/10/2018 01:30,1.303,2.39,7.001,10.703,81,25.45
04/10/2018 02:00,1.268,1.94,7.156,10.893,85,25.45
04/10/2018 02:30,1.175,1.79,6.716,8.803,94,25.45
04/10/2018 03:00,1.251,2.18,7.081,10.979,85,25.45
04/10/2018 03:30,1.223,2.08,6.741,8.593,95,25.4
04/10/2018 04:00,1.324,2,7.147,8.496,87,25.4
04/10/2018 04:30,1.252,2.04,7.034,8.575,85,25.4
04/10/2018 05:00,1.223,1.89,6.687,8.523,97,25.4
04/10/2018 05:30,1.172,1.86,6.608,10.923,87,25.4
04/10/2018 06:00,1.204,2.07,6.86,12.029,102,25.4
04/10/2018 06:30,1.235,2.03,6.892,10.223,101,25.4
04/10/2018 07:00,1.105,1.82,7.028,8.524,87,25.4
04/10/2018 07:30,1.213,2.43,6.816,9.037,70,25.4
04/10/2018 08:00,1.265,2.23,6.47,10.935,92,25.4
04/10/2018 08:30,1.21,2.06,6.717,10.874,97,25.4
04/10/2018 09:00,1.202,2.32,6.285,8.854,85,25.4
04/10/2018 09:30,1.227,2.07,6.627,11.477,77,25.4
04/10/2018 10:00,1.22,2.02,6.551,10.766,92,25.45
04/10/2018 10:30,1.22,2.41,6.91,7.946,95,25.5
04/10/2018 11:00,1.212,1.96,6.949,8.937,71,25.5
04/10/2018 11:30,1.191,1.93,6.731,8.503,78,25.55
04/10/2018 12:00,1.263,2.35,7.195,10.637,83,25.55
04/10/2018 12:30,1.105,1.85,6.374,8.769,91,25.6
04/10/2018 13:00,1.194,2.05,6.489,8.849,88,25.6
04/10/2018 13:30,1.147,2.03,5.829,8.527,81,25.65
04/10/2018 14:00,1.148,1.77,6.188,9.855,74,25.65
04/10/2018 14:30,1.182,2.21,6.397,8.139,90,25.65
04/10/2018 15:00,1.159,1.97,6.098,8.201,101,25.7
04/10/2018 15:30,1.165,1.91,5.658,10.811,94,25.7
04/10/2018 16:00,1.046,1.6,5.19,11.278,83,25.65
04/10/2018 16:30,1.156,2.49,5.322,8.662,84,25.65
04/10/2018 17:00,1.216,2.01,6.075,10.689,80,25.6
04/10/2018 17:30,1.141,1.79,5.277,11.412,92,25.6
04/10/2018 18:00,1.233,1.96,4.787,10.18,73,25.6
04/10/2018 18:30,1.414,2.26,4.855,4.294,87,25.6
04/10/2018 19:00,1.5,3.08,5.015,5.083,83,25.55
04/10/2018 19:30,1.628,2.55,5.125,5.096,136,25.5
04/10/2018 20:00,1.795,2.99,5.132,5.282,140,25.5
04/10/2018 20:30,1.762,3.19,5.007,5.695,139,25.5
04/10/2018 21:00,1.819,2.94,5.311,6.191,133,25.5
04/10/2018 21:30,1.842,3.08,5.272,5.674,130,25.5
04/10/2018 22:00,1.746,3.21,5.154,5.952,139,25.45
04/10/2018 22:30,1.673,2.83,5.367,6.107,135,25.45
04/10/2018 23:00,1.809,3.32,5.195,5.983,126,25.45
04/10/2018 23:30,1.866,3.16,5.29,5.525,126,25.45
04/11/2018 00:00,1.76,2.77,5.137,5.357,132,25.45
04/11/2018 00:30,1.796,3.3,5.448,5.804,126,25.45
04/11/2018 01:00,1.806,3.13,5.337,6.155,119,25.4
04/11/2018 01:30,1.878,3.16,5.396,6.565,113,25.4
04/11/2018 02:00,1.871,3.073,5.36,6.484,116,25.4
04/11/2018 02:30,1.983,3.13,5.335,6.722,120,25.4
04/11/2018 03:00,2.013,3.11,5.405,7.397,115,25.4
04/11/2018 03:30,1.91,3.09,5.559,7.549,104,25.4
04/11/2018 04:00,1.983,3.25,5.471,7.224,109,25.4
04/11/2018 04:30,1.938,2.85,5.441,7.831,113,25.4
04/11/2018 05:00,1.867,3.244,5.369,7.579,122,25.4
04/11/2018 05:30,1.974,4.17,5.581,7.278,120,25.4
04/11/2018 06:00,1.965,3.511,5.352,6.804,112,25.35
04/11/2018 06:30,1.936,3.29,5.516,7.836,99,25.35
04/11/2018 07:00,1.93,2.91,5.51,7.285,104,25.35
04/11/2018 07:30,1.911,3.84,5.46,7.458,102,25.35
04/11/2018 08:00,1.903,2.93,5.711,7.474,112,25.35
04/11/2018 08:30,1.78,3.277,5.349,7.896,111,25.4
04/11/2018 09:00,1.94,3.03,5.677,7.6,111,25.4
04/11/2018 09:30,1.917,3.09,5.622,7.39,115,25.4
04/11/2018 10:00,1.885,3.02,5.774,7.281,105,25.4
04/11/2018 10:30,1.777,3.243,5.417,7.527,108,25.4
04/11/2018 11:00,1.877,3.26,5.734,7.873,105,25.45
04/11/2018 11:30,1.909,3.28,5.679,7.974,95,25.45
04/11/2018 12:00,1.89,3.259,5.631,7.243,104,25.45
04/11/2018 12:30,1.757,2.72,5.579,7.542,108,25.45
04/11/2018 13:00,1.719,3.04,5.574,7.438,105,25.45
04/11/2018 13:30,1.732,3.12,5.531,8.784,112,25.45
04/11/2018 14:00,1.769,3.15,5.975,8.233,90,25.5
04/11/2018 14:30,1.766,3.05,5.621,7.905,102,25.5
04/11/2018 15:00,1.636,2.58,5.555,7.023,104,25.5
04/11/2018 15:30,1.643,3.24,5.639,8.01,108,25.5
04/11/2018 16:00,1.755,2.98,5.939,7.879,102,25.5
04/11/2018 16:30,1.715,2.84,6.071,7.287,112,25.5
04/11/2018 17:00,1.799,2.87,6.28,7.901,118,25.5
04/11/2018 17:30,1.888,2.95,6.466,8.171,106,25.5
04/11/2018 18:00,1.886,3.09,6.788,8.161,113,25.5
04/11/2018 18:30,2,3.2,6.605,8.5,118,25.5
04/11/2018 19:00,1.915,2.94,6.568,11.976,116,25.5
04/11/2018 19:30,2.106,3.1,6.703,13.835,116,25.5
04/11/2018 20:00,2.059,3.16,6.454,14.008,106,25.5
04/11/2018 20:30,2.032,3.29,6.338,13.715,126,25.45
04/11/2018 21:00,2.13,3.89,6.654,13.048,120,25.45
04/11/2018 21:30,2.057,3.19,6.533,13.785,129,25.45
04/11/2018 22:00,2.225,3.2,6.767,13.469,122,25.45
04/11/2018 22:30,2.066,3.08,7.104,13.167,123,25.4
04/11/2018 23:00,2.08,3.72,6.854,14.067,125,25.4
04/11/2018 23:30,1.983,3.11,6.871,13.163,120,25.4
04/12/2018 00:00,2.076,3.36,6.982,13.851,123,25.4
04/12/2018 00:30,1.899,2.86,7.037,13.9,129,25.35
04/12/2018 01:00,2.045,3.26,6.798,14.662,122,25.35
04/12/2018 01:30,1.998,3.91,7.052,13.86,125,25.4
04/12/2018 02:00,2.031,2.95,7.421,12.455,125,25.4
04/12/2018 02:30,1.908,3.06,6.851,14.702,126,25.35
04/12/2018 03:00,1.844,3.44,6.826,13.482,125,25.35
04/12/2018 03:30,1.946,3.06,6.694,13.792,129,25.35
04/12/2018 04:00,2.005,3.37,6.463,13.015,132,25.35
04/12/2018 04:30,1.971,3.06,6.504,13.777,95,25.35
04/12/2018 05:00,2.056,3.49,6.841,13.076,133,25.35
04/12/2018 05:30,1.887,2.75,6.716,13.088,123,25.35
04/12/2018 06:00,1.894,2.58,6.402,14.339,128,25.35
04/12/2018 06:30,1.858,3.18,6.421,12.496,136,25.35
04/12/2018 07:00,1.929,3.38,6.61,14.712,128,25.35
04/12/2018 07:30,1.814,3.05,6.446,14.909,126,25.35
04/12/2018 08:00,2.021,3.17,6.821,14.952,123,25.35
04/12/2018 08:30,2.119,3.22,6.992,14.128,125,25.35
04/12/2018 09:00,2.086,3.79,7.323,14.845,129,25.35
04/12/2018 09:30,2.153,3.45,6.894,13.798,119,25.35
04/12/2018 10:00,2.017,3.1,6.823,12.258,126,25.35
04/12/2018 10:30,1.945,3.507,6.338,12.519,120,25.35
04/12/2018 11:00,2.151,4.05,6.923,13.895,125,25.35
04/12/2018 11:30,2.006,2.86,6.967,12.865,123,25.4
04/12/2018 12:00,2.154,3.37,7.375,13,123,25.45
04/12/2018 12:30,2.148,3.02,7.27,14.612,116,25.5
04/12/2018 13:00,1.898,3.32,6.98,14.509,126,25.5
04/12/2018 13:30,1.982,3.03,7.117,13.797,120,25.5
04/12/2018 14:00,2.082,3.22,7.439,13.262,119,25.55
04/12/2018 14:30,2.163,3.51,7.207,12.521,126,25.55
04/12/2018 15:00,2.064,3.07,6.937,13.705,128,25.55
04/12/2018 15:30,1.983,3.41,7.096,13.067,123,25.55
04/12/2018 16:00,2.043,3.64,7.266,13.382,125,25.55
04/12/2018 16:30,2.183,3.97,7.297,12.908,125,25.5
04/12/2018 17:00,1.98,3.28,7.203,13.438,128,25.5
04/12/2018 17:30,1.954,3.08,7.278,8.54,125,25.5
04/12/2018 18:00,1.872,2.97,7.105,12.958,126,25.45
04/12/2018 18:30,1.924,3.43,7.031,13.174,125,25.45
04/12/2018 19:00,1.897,3.47,6.853,13.726,120,25.45
04/12/2018 19:30,1.901,3.2,6.894,13.172,125,25.45
04/12/2018 20:00,1.923,2.95,7.107,13.744,123,25.45
04/12/2018 20:30,1.829,3.57,6.788,13.078,128,25.4
04/12/2018 21:00,1.924,2.94,6.938,13.711,125,25.45
04/12/2018 21:30,1.796,2.84,6.767,13.622,128,25.4
04/12/2018 22:00,1.804,2.8,6.83,8.923,132,25.4
04/12/2018 22:30,1.877,3.2,6.671,12.412,129,25.4
04/12/2018 23:00,1.859,2.67,7.084,12.368,116,25.4
04/12/2018 23:30,1.863,3.45,6.693,12.798,122,25.4
4/13/2018 0:00,1.91,3.4,6.803,8.13,123,25.4
4/13/2018 0:30,1.738,3.04,6.472,12.338,118,25.4
4/13/2018 1:00,1.812,2.8,6.67,13.157,119,25.4
4/13/2018 1:30,1.741,2.94,6.486,9.615,126,25.4
4/13/2018 2:00,1.7,3.18,6.086,12.079,125,25.4
4/13/2018 2:30,1.697,2.83,6.291,8.382,132,25.35
4/13/2018 3:00,1.818,2.97,6.849,12.878,85,25.35
4/13/2018 3:30,1.72,2.7,6.071,12.2,123,25.35
4/13/2018 4:00,1.649,2.58,6.2,9.018,113,25.35
4/13/2018 4:30,1.633,2.57,6.355,12.93,87,25.35
4/13/2018 5:00,1.626,2.38,6.217,13.163,122,25.35
4/13/2018 5:30,1.692,3.21,6.863,12.777,123,25.3
4/13/2018 6:00,1.628,2.56,7.022,13.603,132,25.3
4/13/2018 6:30,1.535,2.47,6.562,8.925,125,25.3
4/13/2018 7:00,1.579,2.43,6.972,12.702,119,25.3
4/13/2018 7:30,1.547,2.7,7.092,8.561,115,25.35
4/13/2018 8:00,1.496,2.23,6.975,9.393,120,25.35
4/13/2018 8:30,1.469,3.05,6.789,8.162,125,25.4
4/13/2018 9:00,1.566,2.3,6.714,7.548,108,25.4
4/13/2018 9:30,1.584,2.44,6.979,12.233,115,25.6
4/13/2018 10:00,1.412,2.43,6.622,7.935,119,25.85
4/13/2018 10:30,1.425,2.31,6.688,6.636,115,26.15
4/13/2018 11:00,1.473,2.16,6.618,8.979,115,26
4/13/2018 11:30,1.442,2.75,6.165,11.519,84,25.75
4/13/2018 12:00,1.42,2.454,5.878,8.882,118,25.65
4/13/2018 13:00,1.577,2.43,5.982,8.887,78,25.6
4/13/2018 13:30,1.471,2.65,5.882,7.553,77,25.65
4/13/2018 14:00,1.522,3.1,5.979,8.589,71,25.65
4/13/2018 14:30,1.583,2.77,5.765,8.25,80,25.65
4/13/2018 15:00,1.568,2.54,5.923,7.039,78,25.65
